doi,author,title,year,abstract,journal
10.1007/s10988-014-9164-6,Alexandra Arapinis,"Whole-for-part metonymy, classification, and grounding",2015,"Since the early 1980s, metonymy has progressively gained central stage in linguistic investigations. The advent of cognitive linguistics marked a new turn in the study of this trope conceived, not as a deviation from semantic conventions (contra classical rhetorical theories), but as a phenomenon rooted in non-language-specific mechanisms of conceptualization of the world. Acknowledging that metonymy is ultimately cognitive in nature, this paper proposes to consider metonymy from its multiple levels of manifestation, integrating cognitive, pragmatic, semantic, but also ontological angles of approach. Taking whole-for-part (WP) metonymies as a case study, I aim to show how recent developments within these respective disciplines can enrich our understanding of such metonymic mechanisms, sometimes without even identifying them as such. This paper proposes to establish a dialog between these disciplines on the topic of WP-metonymy. So, after a presentation of the most standard cognitive and pragmatic approaches to WP-metonymy, I will argue for the relevance of recent semantic investigations on quantity gradability, and for the theoretical importance of keeping these two kinds of part-reference clearly apart. I will show that the literature on gradability provides strong semantic arguments for doing so. Finally, connecting the debate on WP-metonymy with the ontological debate on property inherence will open the way for a formal treatment of WP-metonymy within ground logic.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-014-9162-8,Lucas Champollion,The interaction of compositional semantics and event semantics,2015,"Davidsonian event semantics is often taken to form an unhappy marriage with compositional semantics. For example, it has been claimed to be problematic for semantic accounts of quantification (Beaver and Condoravdi, in: Aloni et&nbsp;al. (eds.) Proceedings of the 16th Amsterdam Colloquium, 2007), for classical accounts of negation (Krifka, in: Bartsch et&nbsp;al. (eds.) Semantics and contextual expression, 1989), and for intersective accounts of verbal coordination (Lasersohn, in Plurality, conjunction and events, 1995). This paper shows that none of this is the case, once we abandon the idea that the event variable is bound at sentence level, and assume instead that verbs denote existential quantifiers over events. Quantificational arguments can then be given a semantic account, negation can be treated classically, and coordination can be modeled as intersection. The framework presented here is a natural choice for researchers and fieldworkers who wish to sketch a semantic analysis of a language without being forced to make commitments about the hierarchical order of arguments, the argument-adjunct distinction, the default scope of quantifiers, or the nature of negation and coordination.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00632602,Craige Roberts,Modal subordination and pronominal anaphora in discourse,1989,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00632601,S. -Y. Kuroda,An explanatory theory of communicative intentions,1989,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00632605,,Acknowledgement,1989,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00632604,Nicholas Georgalis,Review,1989,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00632603,Fred Landman,"Groups, II",1989,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-009-9063-4,Kjell Johan Sæbø,Judgment ascriptions,2009,"Some propositional attitude verbs require that the complement contain some “subjective predicate”. In terms of the theory proposed by Lasersohn, these verbs would seem to identify the “judge” of the embedded proposition with the matrix subject, and there have been suggestions in this direction. I show that it is possible to analyze these verbs as setting the judge and doing nothing more; then according to whether a judge index or a judge argument is assumed, unless the complement contains a subjective predicate, the whole matrix is redundant or there is a type conflict. I further show that certain clear facts argue for assuming a judge argument which can be filled by a contextually salient entity–or by the subject of a subjective attitude verb.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-009-9064-3,Eytan Zweig,Number-neutral bare plurals and the multiplicity implicature,2009,"Bare plurals (dogs) behave in ways that quantified plurals (some dogs) do not. For instance, while the sentence John owns dogs implies that John owns more than one dog, its negation John does not own dogs does not mean “John does not own more than one dog”, but rather “John does not own a dog”. A second puzzling behavior is known as the dependent plural reading; when in the scope of another plural, the ‘more than one’ meaning of the plural is not distributed over, but the existential force of the plural is. For example, My friends attend good schools requires that each of my friends attend one good school, not more, while at the same time being inappropriate if all my friends attend the same school. This paper shows that both these phenomena, and others, arise from the same cause. Namely, the plural noun itself does not assert ‘more than one’, but rather the plural denotes a predicate that is number neutral (unspecified for cardinality). The ‘more than one’ meaning arises as an scalar implicature, relying on the scalar relationship between the bare plural and its singular alternative, and calculated in a sub-sentential domain; namely, before existential closure of the event variable. Finally, implications of this analysis will be discussed for the analysis of the quantified noun phrases that interact with bare plurals, such as indefinite numeral DPs (three boys), and singular universals (every boy).",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-010-9066-1,Edward Kanterian,Puzzles about descriptive names,2009,"This article explores Gareth Evans’s idea that there are such things as descriptive names, i.e. referring expressions introduced by a definite description which have, unlike ordinary names, a descriptive content. Several ignored semantic and modal aspects of this idea are spelled out, including a hitherto little explored notion of rigidity, super-rigidity. The claim that descriptive names are (rigidified) descriptions, or abbreviations thereof, is rejected. It is then shown that Evans’s theory leads to certain puzzles concerning the referential status of descriptive names and the evaluation of identity statements containing them. A tentative solution to these puzzles is suggested, which centres on the treatment of definite descriptions as referring expressions.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-006-0006-z,Jeff Speaks,"Truth theories, translation manuals, and theories of meaning",2006,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-006-9000-8,Nissim Francez; Mark Steedman,Categorial grammar and the semantics of contextual prepositional phrases,2006,"The paper proposes a semantics for contextual (i.e., Temporal and Locative) Prepositional Phrases (CPPs) like during every meeting, in the garden, when Harry met Sally and where I’m calling from. The semantics is embodied in a multi-modal extension of Combinatory Categoral Grammar (CCG). The grammar allows the strictly monotonic compositional derivation of multiple correct interpretations for “stacked” or multiple CPPs, including interpretations whose scope relations are not what would be expected on standard assumptions about surfacesyntactic command and monotonic derivation. A type-hierarchy of functional modalities plays a crucial role in the specification of the fragment.",LINGUISTICS AND PHILOSOPHY
